Date,High,Low,Open,Close,Volume,Adj Close
8-Jan-18,188.8999939,186.33000180000002,187.1999969,188.27999880000002,17994700,188.27999880000002
9-Jan-18,188.8000031,187.1000061,188.6999969,187.86999509999998,12393100,187.86999509999998
10-Jan-18,187.8899994,185.63000490000002,186.9400024,187.83999630000002,10529900,187.83999630000002
11-Jan-18,188.3999939,187.38000490000002,188.3999939,187.7700043,9588600,187.7700043
12-Jan-18,181.4799957,177.3999939,178.0599976,179.36999509999998,77551300,179.36999509999998
16-Jan-18,181.75,178.03999330000002,181.5,178.3899994,36183800,178.3899994
17-Jan-18,179.32000730000001,175.8000031,179.2599945,177.6000061,27992400,177.6000061
18-Jan-18,180.9799957,177.08000180000002,178.13000490000002,179.8000031,23304900,179.8000031
19-Jan-18,182.36999509999998,180.16999819999998,180.8500061,181.28999330000002,26826500,181.28999330000002
22-Jan-18,185.3899994,180.41000369999998,180.8000031,185.36999509999998,21059500,185.36999509999998
23-Jan-18,189.5500031,185.5500031,186.0500031,189.3500061,25678800,189.3500061
24-Jan-18,190.66000369999998,186.5200043,189.8899994,186.5500031,24334500,186.5500031
25-Jan-18,188.61999509999998,186.6000061,187.9499969,187.4799957,17377700,187.4799957
26-Jan-18,190.0,186.8099976,187.75,190.0,17759200,190.0
29-Jan-18,188.83999630000002,185.63000490000002,188.75,185.9799957,20453200,185.9799957
30-Jan-18,188.17999269999999,181.83999630000002,187.61999509999998,187.11999509999998,20858600,187.11999509999998
31-Jan-18,189.83000180000002,185.22000119999998,188.36999509999998,186.8899994,43275100,186.8899994
1-Feb-18,195.32000730000001,187.8899994,188.22000119999998,193.08999630000002,54211300,193.08999630000002
2-Feb-18,194.21000669999998,189.9799957,192.03999330000002,190.27999880000002,26677500,190.27999880000002
5-Feb-18,190.6100006,180.6100006,186.92999269999999,181.2599945,33128200,181.2599945
6-Feb-18,185.7700043,177.7400055,178.57000730000001,185.3099976,37758500,185.3099976
7-Feb-18,185.08000180000002,179.9499969,184.1499939,180.17999269999999,27601900,180.17999269999999
8-Feb-18,181.83999630000002,171.4799957,181.0099945,171.58000180000002,38478300,171.58000180000002
9-Feb-18,176.8999939,167.17999269999999,174.7599945,176.1100006,39887600,176.1100006
12-Feb-18,177.5500031,171.83999630000002,177.0599976,176.41000369999998,32092100,176.41000369999998
13-Feb-18,175.97000119999998,173.1000061,175.61999509999998,173.1499939,21809400,173.1499939
14-Feb-18,179.8099976,173.21000669999998,173.4499969,179.5200043,28929700,179.5200043
15-Feb-18,180.5,176.83999630000002,180.5,179.96000669999998,20922100,179.96000669999998
16-Feb-18,179.88000490000002,176.3000031,178.9900055,177.3600006,20645300,177.3600006
20-Feb-18,177.9499969,175.1100006,175.7700043,176.0099945,21204900,176.0099945
21-Feb-18,181.2700043,176.3999939,176.71000669999998,177.91000369999998,23200800,177.91000369999998
22-Feb-18,180.21000669999998,177.41000369999998,178.6999969,178.9900055,18464200,178.9900055
23-Feb-18,183.3899994,179.5099945,179.8999939,183.28999330000002,19007300,183.28999330000002
26-Feb-18,185.66000369999998,183.22000119999998,184.58000180000002,184.92999269999999,17599700,184.92999269999999
27-Feb-18,184.6999969,181.46000669999998,184.4499969,181.46000669999998,15849800,181.46000669999998
28-Feb-18,182.88000490000002,178.1399994,182.3000031,178.32000730000001,18783000,178.32000730000001
1-Mar-18,180.11999509999998,174.41000369999998,179.0099945,175.9400024,23201600,175.9400024
2-Mar-18,177.1100006,172.9900055,173.28999330000002,176.61999509999998,20025900,176.61999509999998
5-Mar-18,181.1499939,175.8899994,176.1999969,180.3999939,16189300,180.3999939
6-Mar-18,182.38000490000002,179.1100006,181.77999880000002,179.77999880000002,15086800,179.77999880000002
7-Mar-18,183.82000730000001,178.07000730000001,178.7400055,183.71000669999998,19097300,183.71000669999998
8-Mar-18,184.3999939,181.4499969,183.5599976,182.33999630000002,17225900,182.33999630000002
9-Mar-18,185.5099945,183.21000669999998,183.91000369999998,185.2299957,18526300,185.2299957
12-Mar-18,186.1000061,184.22000119999998,185.2299957,184.7599945,15301200,184.7599945
13-Mar-18,185.9900055,181.1100006,185.6100006,181.88000490000002,18067500,181.88000490000002
14-Mar-18,184.25,181.8500061,182.6000061,184.1900024,16821700,184.1900024
15-Mar-18,184.0,182.1900024,183.2400055,183.8600006,15614300,183.8600006
16-Mar-18,185.33000180000002,183.41000369999998,184.4900055,185.08999630000002,24403400,185.08999630000002
19-Mar-18,177.16999819999998,170.0599976,177.0099945,172.5599976,88140100,172.5599976
20-Mar-18,170.1999969,161.9499969,167.47000119999998,168.1499939,129851800,168.1499939
21-Mar-18,173.3999939,163.3000031,164.8000031,169.3899994,106598800,169.3899994
22-Mar-18,170.2700043,163.72000119999998,166.13000490000002,164.8899994,73743000,164.8899994
23-Mar-18,166.6000061,159.0200043,165.4400024,159.3899994,53609700,159.3899994
26-Mar-18,161.1000061,149.0200043,160.82000730000001,160.0599976,126116600,160.0599976
27-Mar-18,162.8500061,150.75,156.3099976,152.22000119999998,79117000,152.22000119999998
28-Mar-18,155.88000490000002,150.8000031,151.6499939,153.02999880000002,60029200,153.02999880000002
29-Mar-18,161.41999819999998,154.1399994,155.1499939,159.78999330000002,59434300,159.78999330000002
2-Apr-18,159.1999969,154.1100006,157.8099976,155.3899994,36796000,155.3899994
3-Apr-18,157.3899994,150.8099976,156.5500031,156.1100006,42543900,156.1100006
4-Apr-18,155.5599976,150.5099945,152.02999880000002,155.1000061,49885600,155.1000061
5-Apr-18,161.57000730000001,156.6499939,161.5599976,159.33999630000002,41449600,159.33999630000002
6-Apr-18,161.41999819999998,156.8099976,157.7299957,157.1999969,41644800,157.1999969
9-Apr-18,160.52999880000002,156.03999330000002,157.82000730000001,157.92999269999999,34915200,157.92999269999999
10-Apr-18,165.9799957,157.0099945,157.92999269999999,165.03999330000002,57889300,165.03999330000002
11-Apr-18,168.6499939,163.25,165.3600006,166.32000730000001,56144600,166.32000730000001
12-Apr-18,167.4499969,163.1000061,166.9799957,163.86999509999998,38263000,163.86999509999998
13-Apr-18,165.6999969,163.7700043,164.58000180000002,164.5200043,19990600,164.5200043
16-Apr-18,165.77999880000002,163.3899994,165.72000119999998,164.83000180000002,18119400,164.83000180000002
17-Apr-18,169.0,165.66000369999998,165.83000180000002,168.66000369999998,22743000,168.66000369999998
18-Apr-18,168.11999509999998,165.7700043,166.88000490000002,166.3600006,20969600,166.3600006
19-Apr-18,168.33000180000002,165.1999969,166.1999969,168.1000061,22235000,168.1000061
20-Apr-18,168.42999269999999,165.8099976,167.78999330000002,166.27999880000002,19119400,166.27999880000002
23-Apr-18,168.4499969,165.08999630000002,167.2700043,165.83999630000002,23088100,165.83999630000002
24-Apr-18,166.1000061,158.1900024,165.42999269999999,159.6900024,35079900,159.6900024
25-Apr-18,161.0599976,156.1900024,160.1399994,159.6900024,41083600,159.6900024
26-Apr-18,176.2700043,170.8000031,173.22000119999998,174.16000369999998,77556900,174.16000369999998
27-Apr-18,177.1000061,172.6000061,176.8099976,173.58999630000002,29804700,173.58999630000002
30-Apr-18,175.72000119999998,171.71000669999998,173.78999330000002,172.0,20750500,172.0
1-May-18,174.0200043,170.2299957,172.0,173.8600006,26025900,173.8600006
2-May-18,178.08000180000002,174.1999969,174.25,176.07000730000001,30424500,176.07000730000001
3-May-18,176.11999509999998,172.11999509999998,175.13000490000002,174.0200043,24026100,174.0200043
4-May-18,176.9799957,173.0599976,173.08000180000002,176.6100006,17677800,176.6100006
7-May-18,179.5,177.16999819999998,177.3500061,177.97000119999998,18697200,177.97000119999998
8-May-18,179.03999330000002,177.1100006,178.25,178.91999819999998,15577200,178.91999819999998
9-May-18,183.0099945,178.77999880000002,179.66999819999998,182.66000369999998,23282800,182.66000369999998
10-May-18,186.13000490000002,182.5,183.1499939,185.52999880000002,21071400,185.52999880000002
11-May-18,188.32000730000001,184.17999269999999,184.8500061,186.9900055,21207800,186.9900055
