Date,High,Low,Open,Close,Volume,Adj Close
8-Jan-18,88.58000183,87.59999847,88.19999695,88.27999878,22113000,85.28042603
9-Jan-18,88.73000336,87.86000061,88.65000153,88.22000122,19484300,85.22247314
10-Jan-18,88.19000244,87.41000366,87.86000061,87.81999969,18652200,84.83605957
11-Jan-18,88.12999725,87.23999786,88.12999725,88.08000183,17808900,85.08721924
12-Jan-18,89.77999878,88.44999695,88.66999817,89.59999847,24271500,86.55557251
16-Jan-18,90.79000092,88.01000214,90.09999847,88.34999847,36599700,85.34804535
17-Jan-18,90.27999878,88.75,89.08000183,90.13999939,25621200,87.0772171
18-Jan-18,90.66999817,89.66000366,89.80000305,90.09999847,24159700,87.03859711
19-Jan-18,90.61000061,89.66000366,90.13999939,90.0,36875000,86.94198608
22-Jan-18,91.62000275,89.73999786,90.0,91.61000061,23601600,88.49727631
23-Jan-18,92.30000305,91.54000092,91.90000153,91.90000153,23412800,88.7774353
24-Jan-18,93.43000031,91.58000183,92.55000305,91.81999969,33277500,88.70013428
25-Jan-18,93.23999786,91.93000031,92.47000122,92.33000183,26383200,89.19282532
26-Jan-18,94.05999756,92.58000183,93.12000275,94.05999756,29172200,90.86404419
29-Jan-18,95.44999695,93.72000122,95.13999939,93.91999817,31569900,90.72879028
30-Jan-18,93.66000366,92.09999847,93.30000305,92.73999786,38635100,89.58888245
31-Jan-18,95.40000153,93.51000214,93.75,95.01000214,48756300,91.78175354
1-Feb-18,96.06999969,93.58000183,94.79000092,94.26000214,47227900,91.05724335
2-Feb-18,93.97000122,91.5,93.63999939,91.77999878,47867800,88.66149902
5-Feb-18,93.23999786,88.0,90.55999756,88.0,51031500,85.00994873
6-Feb-18,91.48000336,85.25,86.88999939,91.33000183,67998600,88.22678375
7-Feb-18,91.76999664,89.19999695,90.48999786,89.61000061,41107600,86.56523132
8-Feb-18,89.87999725,84.76000214,89.70999908,85.01000214,55628700,82.12154388
9-Feb-18,88.93000031,83.83000183,86.30000305,88.18000031,63499100,85.18382263
12-Feb-18,89.77999878,87.93000031,88.73999786,89.12999725,35720300,86.10153198
13-Feb-18,90.0,87.80000305,88.93000031,89.83000183,26407700,86.777771
14-Feb-18,90.98999786,88.41000366,88.51000214,90.80999756,34960900,88.1365509
15-Feb-18,92.72000122,90.62000275,91.20999908,92.66000366,27823900,89.93208313
16-Feb-18,93.5,91.80000305,92.44999695,92.0,30596900,89.29151917
20-Feb-18,93.05999756,91.01000214,91.48000336,92.72000122,30911700,89.9903183
21-Feb-18,93.36000061,91.48999786,92.98000336,91.48999786,26922500,88.79651642
22-Feb-18,92.73000336,91.36000061,92.05000305,91.73000336,24392800,89.02946472
23-Feb-18,94.06999969,92.36000061,93.59999847,94.05999756,26329200,91.29087067
26-Feb-18,95.44999695,94.25,94.40000153,95.41999817,30199800,92.61081696
27-Feb-18,95.83999634,94.19999695,95.73999786,94.19999695,25869100,91.42675781
28-Feb-18,95.70999908,93.62999725,94.83999634,93.76999664,31167300,91.00940704
1-Mar-18,94.56999969,91.83999634,93.98999786,92.84999847,37135600,90.11649323
2-Mar-18,93.15000153,90.86000061,91.58000183,93.05000305,32830400,90.31060791
5-Mar-18,94.26999664,92.26000214,92.33999634,93.63999939,23901600,90.88323212
6-Mar-18,94.48999786,92.94000244,94.33999634,93.31999969,22175800,90.57264709
7-Mar-18,93.94000244,92.43000031,93.16000366,93.86000061,26716100,91.09675598
8-Mar-18,95.09999847,93.76999664,94.26999664,94.43000031,25887800,91.64997101
9-Mar-18,96.54000092,95.0,95.29000092,96.54000092,36937300,93.69786072
12-Mar-18,97.20999908,96.04000092,96.5,96.76999664,26073700,93.92107391
13-Mar-18,97.23999786,93.97000122,97.0,94.41000366,35387800,91.63057709
14-Mar-18,95.41000366,93.5,95.12000275,93.84999847,32132000,91.08704376
15-Mar-18,94.58000183,92.83000183,93.52999878,94.18000031,27611000,91.40733337
16-Mar-18,95.37999725,93.91999817,94.68000031,94.59999847,49081300,91.81496429
19-Mar-18,93.90000153,92.11000061,93.73999786,92.88999939,33344100,90.15530396
20-Mar-18,93.76999664,93.0,93.05000305,93.12999725,23075200,90.388237
21-Mar-18,94.05000305,92.20999908,92.93000031,92.48000336,24457100,89.75738525
22-Mar-18,91.75,89.66000366,91.26999664,89.79000092,38604700,87.14657593
23-Mar-18,90.45999908,87.08000183,89.5,87.18000031,44068900,84.61342621
26-Mar-18,94.0,90.40000153,90.61000061,93.77999878,56396800,91.01911163
27-Mar-18,95.13999939,88.51000214,94.94000244,89.47000122,56569000,86.83599854
28-Mar-18,91.23000336,88.87000275,89.81999969,89.38999939,52501100,86.75834656
29-Mar-18,92.29000092,88.40000153,90.18000031,91.26999664,45867500,88.58300018
2-Apr-18,90.87999725,87.51000214,90.47000122,88.51999664,48515400,85.91396332
3-Apr-18,90.05000305,87.88999939,89.58000183,89.70999908,37213800,87.06892395
4-Apr-18,92.76000214,87.73000336,87.84999847,92.33000183,35560000,89.61180115
5-Apr-18,93.06999969,91.40000153,92.44000244,92.37999725,29771900,89.6603241
6-Apr-18,92.45999908,89.48000336,91.48999786,90.23000336,38026000,87.57362366
9-Apr-18,93.16999817,90.62000275,91.04000092,90.76999664,31533900,88.09771729
10-Apr-18,93.27999878,91.63999939,92.38999939,92.87999725,26812000,90.14559937
11-Apr-18,93.29000092,91.48000336,92.01000214,91.86000061,24872100,89.15563202
12-Apr-18,94.16000366,92.43000031,92.43000031,93.58000183,26758900,90.82499695
13-Apr-18,94.18000031,92.44000244,94.05000305,93.08000183,23346100,90.33971405
16-Apr-18,94.66000366,93.41999817,94.06999969,94.16999817,20288100,91.39762878
17-Apr-18,96.54000092,94.87999725,95.0,96.06999969,26771000,93.24168396
18-Apr-18,96.72000122,95.51999664,96.22000122,96.44000244,21043300,93.60079956
19-Apr-18,97.06999969,95.33999634,96.44000244,96.11000061,23552500,93.28050995
20-Apr-18,96.11000061,94.05000305,95.91000366,95.0,31154400,92.20318604
23-Apr-18,96.29000092,94.62999725,95.73999786,95.34999847,22331800,92.5428772
24-Apr-18,96.47000122,92.41000366,96.23999786,93.12000275,34524800,90.37853241
25-Apr-18,93.30000305,90.27999878,93.30000305,92.30999756,33729300,89.59238434
26-Apr-18,95.15000153,93.09999847,93.55000305,94.26000214,42529000,91.48497772
27-Apr-18,97.90000153,93.91000366,97.59999847,95.81999969,48272800,92.99905396
30-Apr-18,96.40000153,93.15000153,96.33000183,93.51999664,41523600,90.76675415
1-May-18,95.29000092,92.79000092,93.20999908,95.0,31408900,92.20318604
2-May-18,95.16999817,93.19000244,94.98999786,93.51000214,27471000,90.75706482
3-May-18,94.93000031,92.44999695,92.95999908,94.06999969,31142500,91.30056763
4-May-18,95.37000275,92.91999817,93.31999969,95.16000366,22531300,92.35848236
7-May-18,96.70999908,95.09999847,95.16999817,96.22000122,24242000,93.38726807
8-May-18,96.16000366,95.05999756,95.84999847,95.80999756,23484600,92.98934174
9-May-18,96.97000122,95.05000305,96.01000214,96.94000244,27327400,94.0860672
10-May-18,97.94999695,97.05000305,97.45999908,97.91000366,22388100,95.02751923
11-May-18,97.87000275,97.04000092,97.80000305,97.69999695,16778300,94.82369232
14-May-18,98.69000244,97.30999756,97.91999817,98.02999878,19454100,95.14398956
15-May-18,97.84999847,96.33999634,97.23999786,97.31999969,24594000,94.45489502
16-May-18,97.40000153,96.62000275,97.36000061,97.15000153,17384700,94.69857788
17-May-18,97.54000092,95.83000183,96.76000214,96.18000031,17246700,93.75305939
18-May-18,96.93000031,96.01000214,96.01000214,96.36000061,17865800,93.92851257
21-May-18,98.01000214,96.80000305,97.0,97.59999847,19422500,95.13722992
22-May-18,98.16999817,97.19999695,97.68000031,97.5,15441200,95.03975677
23-May-18,98.73000336,96.31999969,96.70999908,98.66000366,21251200,96.17047882
