Date,Open,High,Low,Close,Volume
6-Sep-13,133.42,134.4,133.33,134.15,8450000
5-Sep-13,134.13,134.35,131.8,132.2,11130000
4-Sep-13,134.61,134.84,133.72,134.66,7790000
3-Sep-13,135.46,136.79,135.03,136.42,8100000
30-Aug-13,134.65,135.71,134.44,134.62,7690000
29-Aug-13,136.12,136.55,135.42,135.87,7940000
28-Aug-13,137.21,137.46,136.66,136.71,13650000
27-Aug-13,136.94,137.55,136.52,136.75,11280000
26-Aug-13,134.88,135.6,134.15,135.45,7690000
23-Aug-13,132.58,135.24,132.5,134.9,11620000
22-Aug-13,132.56,133.46,132.27,132.81,5740000
21-Aug-13,131.74,133.23,131.51,132.07,10730000
20-Aug-13,132.03,133.13,132.02,132.45,7810000
19-Aug-13,132.33,132.5,131.59,132.01,8120000
16-Aug-13,132.56,133.27,131.39,132.58,14450000
15-Aug-13,128.06,132.36,127.98,131.69,17230000
14-Aug-13,127.66,129.07,127.57,129,8710000
13-Aug-13,128.49,128.65,127.38,127.74,7340000
12-Aug-13,129.57,129.71,128.88,129.13,7420000
9-Aug-13,126.51,127.27,126.3,126.86,6190000
8-Aug-13,124.78,126.99,124.77,126.86,8660000
7-Aug-13,124,124.6,123.85,124.15,5310000
6-Aug-13,124.33,124.55,123.55,123.97,6020000
5-Aug-13,126.51,126.64,125.34,125.7,4010000
2-Aug-13,126.74,127.25,126.32,126.36,6470000
1-Aug-13,127.84,127.89,126.33,126.61,10560000
31-Jul-13,127.76,128.92,126.13,127.96,16020000
30-Jul-13,127.95,128.31,127.22,128.12,4490000
29-Jul-13,128.45,128.78,128.25,128.47,3560000
26-Jul-13,128.11,128.97,126.78,128.78,6150000
25-Jul-13,127.7,128.87,127.64,128.67,4730000
24-Jul-13,129.17,129.4,126.87,127.48,9980000
23-Jul-13,128.7,130.14,128.35,129.71,8830000
22-Jul-13,127.65,129.46,127.59,128.84,10860000
19-Jul-13,124.89,125.42,124.65,125.11,5770000
18-Jul-13,124.11,124.52,123.78,124.01,6150000
17-Jul-13,125.04,125.7,122.73,123.32,10890000
16-Jul-13,124.76,125.21,124.33,124.89,5580000
15-Jul-13,124.08,124.39,123.84,124.18,4130000
12-Jul-13,123.52,124.3,123.32,124.13,6580000
11-Jul-13,124.26,124.36,123.47,124.24,11280000
10-Jul-13,121.15,122.35,120.59,120.95,14700000
9-Jul-13,120.84,121.51,120.05,120.62,8200000
8-Jul-13,119.09,119.66,118.93,119.51,8650000
5-Jul-13,118.08,118.18,116.74,118.09,11590000
3-Jul-13,120.7,121.77,120.54,120.74,6750000
2-Jul-13,121.34,121.47,119.78,120.05,10550000
1-Jul-13,119.94,121.95,119.38,121.13,15950000
28-Jun-13,115.22,119.33,114.68,119.11,32990000
27-Jun-13,119.1,119.51,115.65,115.94,30000000
26-Jun-13,119.88,119.9,118.06,118.28,24750000
25-Jun-13,123.65,123.9,122.88,123.47,9370000
