Date,High,Low,Open,Close,Volume,Adj Close
2018-11-21,42300,41800,41800,42100,10769589,41711.38281
2018-11-22,42650,42000,42000,42450,5970796,42058.15234
2018-11-23,42600,41900,42450,42400,5192638,42008.61328
2018-11-26,42800,42100,42150,42600,6613009,42206.76953
2018-11-27,43100,42500,42900,43050,8367091,42652.61328
2018-11-28,43200,42750,42800,43150,6943099,42751.69141
2018-11-29,43850,42900,43850,43150,8473511,42751.69141
2018-11-30,44000,41750,43450,41850,19775519,41463.69141
2018-12-03,43400,42400,42750,43250,12110702,42850.76953
2018-12-04,42900,41900,42650,42150,14347746,41760.92188
2018-12-05,41750,40850,40900,41450,12631983,41067.38281
2018-12-06,41100,40450,40600,40500,14251826,40126.15234
2018-12-07,41400,40850,40900,40950,11433083,40572
2018-12-10,40650,40000,40450,40200,14892263,39828.92188
2018-12-11,40700,40200,40600,40250,10638766,39878.46094
2018-12-12,40700,40150,40250,40450,12024279,40076.61328
2018-12-13,40750,40000,40650,40000,26254646,39630.76953
2018-12-14,40200,38700,40200,38950,19671783,38590.46094
2018-12-17,39600,38650,38650,39150,11532968,38788.61328
2018-12-18,39200,38300,38300,38900,11042101,38540.92188
2018-12-19,39350,38850,38900,39100,9942037,38739.07422
2018-12-20,39100,38500,38600,38650,11937617,38293.23047
