Date,Open,High,Low,Close,Volume
7-Sep-18,113.26,113.6,112.97,113.23,3710000
10-Sep-18,113.26,113.43,113.0,113.15,2320000
11-Sep-18,112.65,113.37,112.42,113.22,3790000
12-Sep-18,113.12,114.39,113.06,114.17,6320000
13-Sep-18,114.72,114.78,113.58,113.76,5640000
14-Sep-18,113.79,113.9,112.91,113.02,5380000
17-Sep-18,113.6,114.03,113.55,113.61,4730000
18-Sep-18,113.79,113.91,113.28,113.44,4740000
19-Sep-18,113.94,114.15,113.68,113.88,4220000
20-Sep-18,114.21,114.37,113.86,114.27,4380000
21-Sep-18,112.87,113.68,112.79,113.49,6830000
24-Sep-18,113.68,113.96,113.43,113.47,4440000
25-Sep-18,113.75,113.89,113.57,113.65,3000000
26-Sep-18,113.11,113.6,112.66,113.05,8300000
27-Sep-18,112.1,112.42,111.85,112.05,7680000
28-Sep-18,112.16,113.0,112.07,112.76,6020000
1-Oct-18,112.4,112.62,112.15,112.57,3890000
2-Oct-18,113.7,114.33,113.61,113.87,10780000
3-Oct-18,113.87,114.05,113.26,113.42,6670000
4-Oct-18,113.83,114.19,113.25,113.48,6620000
5-Oct-18,113.81,114.1,113.57,113.8,7990000
8-Oct-18,112.25,112.59,111.9,112.54,12110000
9-Oct-18,112.37,112.67,111.97,112.6,8350000
10-Oct-18,112.47,112.96,112.25,112.88,10570000
11-Oct-18,114.2,116.04,114.09,115.78,26810000
12-Oct-18,115.58,115.71,115.08,115.23,12940000
15-Oct-18,116.12,116.53,115.89,116.0,11830000
16-Oct-18,116.49,116.6,115.8,115.8,9530000
17-Oct-18,115.89,116.33,115.68,115.79,7080000
18-Oct-18,115.83,116.41,115.63,115.92,7960000
19-Oct-18,116.23,116.24,115.96,116.01,7450000
22-Oct-18,115.57,115.78,115.43,115.71,5200000
23-Oct-18,117.16,117.25,116.33,116.39,12700000
24-Oct-18,116.38,116.72,116.11,116.66,8560000
25-Oct-18,116.58,116.73,116.19,116.4,8300000
26-Oct-18,116.83,117.65,116.46,116.77,15730000
29-Oct-18,116.41,116.54,115.84,116.31,8730000
30-Oct-18,115.85,116.04,115.64,115.8,7230000
31-Oct-18,114.89,115.17,114.66,115.15,11410000
1-Nov-18,116.33,117.07,116.18,116.63,13660000
2-Nov-18,116.61,116.98,116.39,116.65,8800000
5-Nov-18,116.28,116.67,116.23,116.37,6290000
6-Nov-18,116.44,116.53,115.74,116.04,7270000
7-Nov-18,116.26,116.34,115.9,116.03,8390000
8-Nov-18,115.77,116.15,115.5,115.78,7640000
9-Nov-18,114.6,114.75,114.14,114.48,14160000
