Date,Open,High,Low,Close,Volume
2-Apr-19,61.81,62.75,61.6,62.58,793230
3-Apr-19,62.64,62.99,62.05,62.46,799670
4-Apr-19,62.5,62.77,61.89,62.1,684970
5-Apr-19,62.18,63.34,61.82,63.08,686860
8-Apr-19,63.33,64.48,63.13,64.4,895770
9-Apr-19,64.4,64.79,63.68,63.98,790680
10-Apr-19,64.22,64.7,64.05,64.61,722220
11-Apr-19,64.48,64.49,63.31,63.58,760500
12-Apr-19,63.71,64.65,63.66,63.89,625590
15-Apr-19,63.76,63.84,63.03,63.4,555860
16-Apr-19,63.57,64.37,62.99,64.05,547470
17-Apr-19,64.32,64.61,63.66,63.76,235380
18-Apr-19,63.75,64.16,63.46,64.0,148240
22-Apr-19,64.0,65.92,64.0,65.7,30140
23-Apr-19,65.75,66.6,65.58,66.3,700600
24-Apr-19,66.17,66.43,65.66,65.89,678390
25-Apr-19,65.81,66.28,64.9,65.21,603000
26-Apr-19,65.13,65.18,62.28,63.3,1000000
29-Apr-19,62.95,63.69,62.46,63.5,654080
30-Apr-19,63.58,64.75,63.3,63.91,750490
1-May-19,63.4,63.93,62.77,63.6,676870
2-May-19,63.61,63.68,60.95,61.81,914660
3-May-19,61.55,62.52,61.3,61.94,646870
6-May-19,61.43,62.95,60.04,62.25,768810
7-May-19,62.17,62.49,60.66,61.4,842810
8-May-19,61.44,62.37,61.07,62.12,791770
9-May-19,62.02,62.21,60.92,61.7,769580
10-May-19,61.64,62.49,61.42,61.66,786490
13-May-19,61.65,63.33,60.64,61.04,1000000
14-May-19,60.86,62.11,60.69,61.78,751670
15-May-19,61.37,62.34,60.85,62.02,723000
16-May-19,62.12,63.48,62.08,62.87,545680
17-May-19,63.12,63.64,62.52,62.76,215800
20-May-19,62.93,63.81,62.45,63.1,131890
21-May-19,63.22,63.6,62.75,62.99,28910
22-May-19,62.95,63.0,61.03,61.42,766730
23-May-19,61.31,61.41,57.33,57.91,1110000
24-May-19,58.21,59.1,57.5,58.63,758100
28-May-19,58.94,59.57,58.13,59.14,1020000
29-May-19,59.07,59.14,56.88,58.81,1120000
30-May-19,59.12,59.7,56.33,56.59,842280
31-May-19,56.46,56.61,53.05,53.5,1030000
3-Jun-19,53.42,54.63,52.11,53.25,984310
4-Jun-19,52.89,53.78,52.43,53.48,831630
5-Jun-19,52.86,53.41,50.6,51.68,943190
6-Jun-19,51.66,53.3,51.17,52.59,790070
7-Jun-19,53.1,54.32,52.62,53.99,828130
10-Jun-19,54.24,54.84,53.05,53.26,687150
11-Jun-19,53.43,54.04,52.91,53.27,642940
12-Jun-19,53.04,53.05,50.72,51.14,786110
13-Jun-19,51.07,53.45,50.92,52.28,945020
14-Jun-19,52.18,52.98,51.7,52.51,574230
17-Jun-19,52.5,52.74,51.58,51.93,397870
18-Jun-19,51.95,54.31,51.5,53.9,181640
19-Jun-19,54.09,54.42,53.28,53.76,122840
20-Jun-19,54.12,57.02,54.11,56.65,27880
21-Jun-19,57.26,57.98,56.66,57.43,676050
24-Jun-19,57.72,58.22,56.75,57.9,597160
25-Jun-19,57.74,58.84,57.2,57.83,673140
26-Jun-19,58.84,59.93,58.65,59.38,686820
27-Jun-19,59.27,59.73,58.61,59.43,531410
28-Jun-19,59.22,59.8,57.75,58.47,556100
1-Jul-19,59.27,60.28,58.34,59.09,674890
2-Jul-19,59.14,59.43,56.09,56.25,878940
3-Jul-19,56.49,57.48,56.04,57.34,600130
5-Jul-19,57.38,57.82,56.29,57.51,698020
8-Jul-19,57.77,58.46,57.3,57.66,540860
9-Jul-19,57.56,59.1,57.29,57.83,551870
10-Jul-19,58.4,60.53,58.35,60.43,690660
11-Jul-19,60.44,60.94,60.14,60.2,573020
12-Jul-19,60.46,60.74,59.93,60.21,469030
15-Jul-19,60.25,60.92,59.2,59.58,566820
16-Jul-19,59.26,60.06,57.07,57.62,712540
17-Jul-19,57.52,58.36,56.21,56.78,504430
18-Jul-19,56.6,57.32,54.72,55.3,215360
19-Jul-19,55.72,56.36,54.99,55.63,105220
22-Jul-19,56.22,56.84,55.72,56.22,24300
23-Jul-19,56.17,57.47,55.74,56.77,521880
24-Jul-19,57.23,57.64,55.33,55.88,745250
25-Jul-19,55.9,56.99,55.81,56.02,559280
26-Jul-19,55.93,56.57,55.68,56.2,476790
29-Jul-19,56.2,57.1,55.81,56.87,529740
30-Jul-19,57.07,58.47,56.96,58.05,547400
31-Jul-19,58.34,58.82,57.81,58.58,614000
1-Aug-19,57.85,57.99,53.59,53.95,886750
2-Aug-19,54.54,56.05,54.15,55.66,739810
5-Aug-19,55.38,55.61,54.22,54.69,823840
6-Aug-19,54.95,55.42,53.29,53.63,682790
7-Aug-19,53.42,53.77,50.52,51.09,1060000
8-Aug-19,52.33,53.06,51.94,52.54,724760
9-Aug-19,52.88,54.92,52.37,54.5,726390
12-Aug-19,54.32,55.18,53.54,54.93,611030
13-Aug-19,54.73,57.47,54.21,57.1,783490
14-Aug-19,56.74,56.85,53.97,55.23,718290
15-Aug-19,54.9,55.33,53.77,54.47,527870
